,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15
11238,0.07,2.00,2.50,0.08,0.00,2.00,0.00,3.00,8.00,260.00,2006.00,98102.00,47.62,-122.32,0.17,1237.00
11239,0.05,3.00,2.00,0.09,0.04,1.00,0.00,3.00,7.00,0.00,1900.00,98077.00,47.72,-122.08,0.29,67756.00
11240,0.02,3.00,1.00,0.06,0.00,1.00,0.00,5.00,7.00,0.00,1968.00,98042.00,47.32,-122.14,0.14,9750.00
11241,0.09,3.00,3.50,0.31,0.01,2.00,0.00,3.00,10.00,0.00,2004.00,98092.00,47.30,-122.16,0.73,23058.00
11242,0.06,4.00,3.00,0.15,0.00,1.00,0.00,3.00,7.00,990.00,1977.00,98125.00,47.73,-122.31,0.29,8148.00
11243,0.01,2.00,1.50,0.08,0.00,2.00,0.00,4.00,7.00,0.00,1978.00,98092.00,47.29,-122.19,0.17,1898.00
11244,0.02,2.00,1.75,0.04,0.01,1.00,0.00,4.00,6.00,0.00,1946.00,98001.00,47.28,-122.28,0.16,22800.00
11245,0.38,4.00,4.25,0.34,0.01,2.00,4.00,5.00,10.00,1000.00,1989.00,98034.00,47.70,-122.24,0.51,12210.00
11246,0.04,3.00,2.00,0.21,0.03,2.00,0.00,3.00,9.00,90.00,1999.00,98058.00,47.43,-122.08,0.30,44967.00
11247,0.11,4.00,2.50,0.25,0.00,2.00,0.00,3.00,11.00,0.00,2006.00,98029.00,47.54,-122.00,0.55,6175.00
11248,0.10,6.00,2.75,0.24,0.00,2.00,0.00,5.00,8.00,1070.00,1909.00,98117.00,47.68,-122.36,0.18,3860.00
11249,0.09,3.00,1.75,0.10,0.01,1.00,0.00,5.00,8.00,0.00,1961.00,98040.00,47.58,-122.23,0.26,9600.00
11250,0.02,3.00,2.25,0.10,0.00,1.00,0.00,3.00,8.00,460.00,1968.00,98032.00,47.37,-122.29,0.21,8120.00
11251,0.11,3.00,2.25,0.23,0.01,1.00,1.00,3.00,9.00,0.00,1961.00,98118.00,47.54,-122.26,0.36,11574.00
11252,0.06,3.00,1.75,0.13,0.00,1.00,0.00,5.00,7.00,1030.00,1951.00,98118.00,47.56,-122.28,0.12,6000.00
11253,0.02,3.00,1.75,0.07,0.02,1.00,0.00,4.00,7.00,0.00,1989.00,98092.00,47.31,-122.13,0.22,35100.00
11254,0.06,3.00,2.00,0.15,0.00,1.50,0.00,4.00,7.00,750.00,1900.00,98122.00,47.60,-122.30,0.23,3600.00
11255,0.20,3.00,2.75,0.20,0.01,2.00,0.00,4.00,10.00,0.00,1980.00,98004.00,47.64,-122.23,0.44,21052.00
11256,0.17,5.00,3.75,0.25,0.00,3.00,4.00,3.00,9.00,800.00,1983.00,98115.00,47.69,-122.27,0.42,6360.00
11257,0.07,3.00,2.00,0.12,0.00,1.50,2.00,5.00,8.00,560.00,1927.00,98144.00,47.59,-122.29,0.24,5000.00
11258,0.03,5.00,3.00,0.13,0.00,1.00,0.00,3.00,7.00,800.00,1993.00,98108.00,47.55,-122.29,0.30,5529.00
11259,0.07,5.00,2.25,0.20,0.00,1.00,0.00,3.00,9.00,1400.00,1960.00,98125.00,47.70,-122.28,0.33,7781.00
11260,0.13,4.00,3.50,0.27,0.00,2.00,0.00,3.00,10.00,0.00,2008.00,98006.00,47.56,-122.12,0.49,6481.00
11261,0.05,2.00,1.00,0.03,0.00,1.00,0.00,3.00,6.00,0.00,1949.00,98122.00,47.61,-122.29,0.19,4400.00
11262,0.02,2.00,1.00,0.05,0.00,1.00,0.00,3.00,6.00,0.00,1941.00,98168.00,47.51,-122.33,0.17,8000.00
11263,0.06,3.00,2.25,0.14,0.03,1.00,0.00,3.00,7.00,810.00,1962.00,98072.00,47.77,-122.13,0.30,44431.00
11264,0.06,2.00,2.50,0.12,0.00,2.00,0.00,3.00,8.00,0.00,2006.00,98053.00,47.70,-122.02,0.19,3876.00
11265,0.06,5.00,2.50,0.23,0.00,2.00,0.00,3.00,10.00,0.00,2006.00,98092.00,47.34,-122.17,0.47,6920.00
11266,0.27,4.00,1.75,0.24,0.01,2.00,0.00,3.00,9.00,0.00,1962.00,98039.00,47.62,-122.24,0.45,19862.00
11267,0.04,5.00,2.50,0.18,0.00,2.00,0.00,3.00,8.00,0.00,2005.00,98031.00,47.40,-122.20,0.43,5971.00
11268,0.06,4.00,1.75,0.13,0.00,1.00,0.00,5.00,7.00,1020.00,1943.00,98136.00,47.55,-122.38,0.18,6000.00
11269,0.08,4.00,2.50,0.28,0.08,2.00,0.00,3.00,10.00,0.00,1998.00,98038.00,47.44,-122.02,0.63,102366.00
11270,0.03,1.00,1.00,0.03,0.00,1.00,0.00,3.00,7.00,0.00,1911.00,98103.00,47.69,-122.34,0.20,5762.00
11271,0.04,3.00,1.75,0.12,0.00,1.50,0.00,4.00,8.00,0.00,1959.00,98133.00,47.75,-122.33,0.28,8400.00
11272,0.23,5.00,4.50,0.31,0.01,2.00,0.00,3.00,11.00,1010.00,2003.00,98004.00,47.62,-122.21,0.30,14249.00
11273,0.02,3.00,1.75,0.07,0.01,1.00,0.00,3.00,7.00,0.00,1967.00,98003.00,47.34,-122.31,0.18,9750.00
11274,0.03,2.00,2.50,0.08,0.00,2.00,0.00,3.00,7.00,0.00,2004.00,98059.00,47.49,-122.17,0.19,2230.00
11275,0.03,3.00,2.25,0.09,0.00,1.00,0.00,5.00,7.00,770.00,1954.00,98115.00,47.69,-122.30,0.22,6525.00
11276,0.06,3.00,2.25,0.09,0.00,1.00,0.00,5.00,7.00,770.00,1954.00,98115.00,47.69,-122.30,0.22,6525.00
11277,0.06,3.00,3.00,0.15,0.00,2.00,1.00,3.00,7.00,580.00,1983.00,98125.00,47.71,-122.28,0.27,5800.00
11278,0.10,4.00,3.00,0.25,0.02,2.00,0.00,3.00,9.00,0.00,1991.00,98033.00,47.69,-122.16,0.21,23000.00
11279,0.09,3.00,1.75,0.10,0.01,1.00,0.00,4.00,7.00,0.00,1978.00,98040.00,47.59,-122.23,0.27,10500.00
11280,0.08,3.00,2.00,0.15,0.00,1.00,0.00,4.00,8.00,1150.00,1938.00,98199.00,47.65,-122.41,0.33,5000.00
11281,0.06,4.00,1.75,0.10,0.00,1.00,0.00,3.00,8.00,0.00,1973.00,98027.00,47.57,-122.09,0.25,7523.00
11282,0.02,2.00,1.00,0.05,0.00,1.00,0.00,3.00,7.00,0.00,1948.00,98178.00,47.50,-122.25,0.13,7200.00
11283,0.08,4.00,2.25,0.13,0.00,2.00,0.00,4.00,8.00,0.00,1977.00,98006.00,47.56,-122.13,0.30,8400.00
11284,0.10,4.00,2.50,0.22,0.03,2.00,0.00,3.00,10.00,0.00,1999.00,98074.00,47.62,-122.02,0.45,54450.00
11285,0.01,3.00,2.25,0.12,0.01,1.00,0.00,3.00,7.00,670.00,1965.00,98003.00,47.33,-122.30,0.26,8700.00
11286,0.02,2.00,1.00,0.03,0.00,1.00,0.00,3.00,6.00,0.00,1913.00,98072.00,47.75,-122.17,0.19,8286.00
11287,0.09,4.00,1.75,0.12,0.00,1.50,0.00,3.00,7.00,0.00,1902.00,98119.00,47.63,-122.37,0.28,3600.00
11288,0.02,2.00,1.00,0.03,0.01,1.00,0.00,4.00,5.00,0.00,1942.00,98058.00,47.47,-122.16,0.19,8925.00
11289,0.01,3.00,1.00,0.04,0.01,1.00,0.00,3.00,7.00,0.00,1955.00,98003.00,47.34,-122.31,0.19,8416.00
11290,0.04,3.00,1.00,0.06,0.00,1.00,0.00,4.00,7.00,0.00,1952.00,98155.00,47.74,-122.32,0.16,6768.00
11291,0.08,4.00,2.50,0.24,0.00,2.00,0.00,3.00,7.00,0.00,2005.00,98075.00,47.59,-122.01,0.32,5231.00
11292,0.03,3.00,2.50,0.11,0.00,2.00,0.00,3.00,7.00,0.00,1983.00,98055.00,47.46,-122.20,0.25,8625.00
11293,0.13,3.00,2.25,0.19,0.00,3.00,2.00,3.00,9.00,260.00,1999.00,98117.00,47.68,-122.40,0.35,6460.00
11294,0.04,3.00,1.75,0.08,0.00,1.00,0.00,3.00,7.00,610.00,1926.00,98115.00,47.68,-122.30,0.16,4500.00
11295,0.05,4.00,2.50,0.22,0.01,1.50,0.00,5.00,7.00,1060.00,1922.00,98133.00,47.76,-122.34,0.21,8883.00
11296,0.05,4.00,2.50,0.14,0.00,1.00,0.00,3.00,7.00,580.00,2006.00,98059.00,47.48,-122.13,0.29,4637.00
11297,0.03,3.00,1.00,0.09,0.00,1.00,0.00,3.00,7.00,0.00,1955.00,98188.00,47.45,-122.29,0.18,9375.00
11298,0.03,3.00,1.00,0.05,0.00,1.00,0.00,3.00,6.00,150.00,1948.00,98126.00,47.53,-122.38,0.11,7200.00
11299,0.08,3.00,3.75,0.15,0.00,1.50,0.00,3.00,7.00,690.00,1927.00,98112.00,47.64,-122.31,0.27,3520.00
11300,0.03,3.00,1.00,0.05,0.00,1.00,0.00,3.00,6.00,0.00,1948.00,98155.00,47.77,-122.32,0.11,7903.00
11301,0.05,2.00,1.75,0.13,0.00,1.00,0.00,3.00,7.00,1030.00,1929.00,98115.00,47.69,-122.31,0.17,2700.00
11302,0.04,4.00,2.50,0.15,0.01,2.00,0.00,3.00,8.00,0.00,1966.00,98055.00,47.46,-122.19,0.20,8584.00
11303,0.05,4.00,2.50,0.14,0.02,2.00,0.00,3.00,8.00,0.00,1995.00,98028.00,47.74,-122.23,0.32,13125.00
11304,0.02,2.00,1.50,0.05,0.00,2.00,0.00,3.00,7.00,0.00,1990.00,98028.00,47.75,-122.24,0.12,1263.00
11305,0.03,2.00,1.00,0.04,0.00,1.00,,3.00,7.00,0.00,1943.00,98125.00,47.71,-122.31,0.09,7000.00
11306,0.06,3.00,1.50,0.18,0.01,2.00,0.00,3.00,7.00,580.00,1977.00,98019.00,47.73,-121.98,0.25,11000.00
11307,0.09,4.00,2.50,0.16,0.02,2.00,0.00,3.00,8.00,0.00,1985.00,98052.00,47.72,-122.10,0.38,12025.00
11308,0.05,3.00,1.75,0.08,0.00,1.00,0.00,4.00,7.00,0.00,1960.00,98007.00,47.61,-122.13,0.28,8250.00
11309,0.08,3.00,1.50,0.07,0.00,1.50,0.00,3.00,8.00,0.00,1904.00,98122.00,47.62,-122.31,0.20,1456.00
11310,0.14,5.00,2.75,0.19,0.01,1.00,0.00,5.00,9.00,1130.00,1972.00,98006.00,47.57,-122.18,0.43,15253.00
11311,0.10,4.00,2.25,0.16,0.01,2.00,0.00,4.00,8.00,0.00,1979.00,98006.00,47.56,-122.16,0.34,10250.00
11312,0.03,2.00,2.50,0.11,0.00,2.00,0.00,3.00,7.00,0.00,2003.00,98038.00,47.38,-122.03,0.25,6359.00
11313,0.05,3.00,2.00,0.11,0.01,1.00,0.00,3.00,7.00,0.00,1956.00,98033.00,47.69,-122.17,0.27,9775.00
11314,0.06,3.00,1.50,0.12,0.01,1.00,0.00,4.00,7.00,940.00,1958.00,98006.00,47.58,-122.16,0.23,9534.00
11315,0.03,3.00,1.50,0.09,0.00,1.50,0.00,2.00,6.00,0.00,1925.00,98166.00,47.47,-122.35,0.14,7620.00
11316,0.05,2.00,1.00,0.04,0.00,1.00,0.00,4.00,7.00,0.00,1926.00,98117.00,47.68,-122.38,0.16,3840.00
11317,0.03,4.00,1.75,0.13,0.00,1.00,0.00,4.00,8.00,750.00,1967.00,98032.00,47.37,-122.29,0.24,8750.00
11318,0.07,4.00,2.50,0.14,0.00,1.50,0.00,4.00,8.00,730.00,1912.00,98126.00,47.57,-122.38,0.23,5000.00
11319,0.03,3.00,1.50,0.06,0.00,1.00,0.00,4.00,7.00,0.00,1983.00,98106.00,47.55,-122.36,0.20,5240.00
11320,0.10,3.00,2.50,0.07,0.00,3.00,0.00,3.00,9.00,0.00,2007.00,98119.00,47.63,-122.36,0.21,1369.00
11321,0.05,3.00,2.00,0.11,0.00,2.00,0.00,3.00,8.00,0.00,1991.00,98029.00,47.57,-122.00,0.27,5146.00
11322,0.08,3.00,2.00,0.12,0.00,1.00,3.00,3.00,7.00,850.00,1926.00,98107.00,47.67,-122.36,0.22,4500.00
11323,0.06,4.00,3.50,0.23,0.00,2.00,0.00,3.00,9.00,0.00,2005.00,98038.00,47.36,-122.00,0.48,5326.00
11324,0.07,4.00,2.50,0.14,0.01,2.00,0.00,3.00,8.00,0.00,1991.00,98133.00,47.71,-122.33,0.28,9000.00
11325,0.02,3.00,1.75,0.06,0.00,1.00,0.00,3.00,7.00,0.00,1981.00,98042.00,47.37,-122.09,0.13,7866.00
11326,0.03,3.00,3.25,0.21,0.01,2.00,0.00,3.00,8.00,940.00,1987.00,98023.00,47.31,-122.34,0.34,7949.00
11327,0.05,2.00,2.25,0.09,0.00,2.00,0.00,3.00,7.00,0.00,1987.00,98074.00,47.63,-122.06,0.19,8120.00
11328,0.13,4.00,3.50,0.26,0.02,2.00,2.00,3.00,11.00,0.00,2000.00,98072.00,47.74,-122.14,0.58,38325.00
11329,0.06,4.00,2.50,0.18,0.03,2.00,0.00,3.00,8.00,0.00,1980.00,98038.00,47.38,-122.01,0.19,34800.00
11330,0.03,4.00,1.75,0.11,0.00,1.00,2.00,4.00,7.00,580.00,1950.00,98178.00,47.50,-122.24,0.27,6240.00
11331,0.03,4.00,1.75,0.14,0.00,1.50,0.00,3.00,6.00,910.00,1911.00,98118.00,47.55,-122.28,0.17,1343.00
11332,0.06,4.00,1.75,0.09,0.01,1.00,0.00,5.00,7.00,0.00,1969.00,98052.00,47.67,-122.15,0.19,8848.00
11333,0.04,3.00,2.50,0.11,0.00,2.00,0.00,3.00,7.00,0.00,2001.00,98155.00,47.73,-122.31,0.20,4976.00
11334,0.02,3.00,1.75,0.07,0.00,1.00,0.00,3.00,7.00,0.00,1994.00,98038.00,47.39,-122.03,0.24,7159.00
11335,0.06,4.00,1.75,0.09,0.00,1.50,0.00,5.00,8.00,0.00,1928.00,98136.00,47.54,-122.39,0.20,5720.00
11336,0.02,2.00,1.00,0.03,0.00,1.00,0.00,4.00,5.00,0.00,1946.00,98168.00,47.48,-122.33,0.12,8515.00
11337,0.05,4.00,2.25,0.13,0.00,2.00,0.00,3.00,7.00,310.00,1938.00,98117.00,47.69,-122.37,0.20,4550.00
11338,0.08,4.00,1.50,0.09,0.00,2.00,0.00,5.00,7.00,80.00,1929.00,98103.00,47.69,-122.35,0.19,3774.00
11339,0.03,4.00,2.50,0.10,0.00,1.00,0.00,3.00,7.00,500.00,1961.00,98168.00,47.49,-122.32,0.17,8056.00
11340,0.14,3.00,3.50,0.25,0.00,2.00,0.00,3.00,10.00,700.00,1999.00,98006.00,47.56,-122.13,0.56,9624.00
11341,0.03,2.00,1.50,0.05,0.00,2.00,0.00,3.00,7.00,150.00,2007.00,98118.00,47.57,-122.29,0.14,3060.00
11342,0.02,3.00,1.50,0.08,0.01,1.00,0.00,4.00,6.00,0.00,1977.00,98010.00,47.31,-122.02,0.18,13394.00
11343,0.09,3.00,1.75,0.11,0.00,1.00,2.00,3.00,8.00,440.00,1940.00,98199.00,47.64,-122.40,0.27,5554.00
11344,0.04,3.00,2.25,0.11,0.01,2.00,0.00,3.00,7.00,0.00,1995.00,98019.00,47.75,-121.98,0.24,6589.00
11345,0.02,3.00,3.50,0.11,0.00,2.00,0.00,3.00,7.00,310.00,2006.00,98108.00,47.54,-122.32,0.13,4000.00
11346,0.04,3.00,1.00,0.05,0.00,1.00,0.00,3.00,7.00,0.00,1952.00,98116.00,47.57,-122.40,0.23,6000.00
11347,0.06,4.00,2.50,0.17,0.00,2.00,0.00,3.00,8.00,0.00,2003.00,98028.00,47.76,-122.23,0.36,5328.00
11348,0.02,3.00,1.00,0.05,0.00,1.00,0.00,4.00,7.00,0.00,1962.00,98042.00,47.36,-122.12,0.15,8645.00
11349,0.05,4.00,2.50,0.28,0.00,2.00,0.00,3.00,9.00,1270.00,2007.00,98038.00,47.37,-122.06,0.41,8313.00
11350,0.10,4.00,2.50,0.21,0.01,2.00,0.00,3.00,11.00,0.00,1990.00,98077.00,47.71,-122.07,0.52,20475.00
11351,0.10,4.00,2.50,0.21,0.01,2.00,0.00,3.00,11.00,0.00,1990.00,98077.00,47.71,-122.07,0.52,20475.00
11352,0.10,4.00,1.75,0.14,0.01,1.00,0.00,4.00,9.00,0.00,1966.00,98040.00,47.54,-122.23,0.37,10244.00
11353,0.03,6.00,3.50,0.13,0.00,2.00,0.00,5.00,7.00,0.00,1979.00,98055.00,47.48,-122.23,0.25,8000.00
11354,0.03,4.00,2.75,0.13,0.00,2.00,0.00,4.00,8.00,0.00,1991.00,98031.00,47.39,-122.17,0.29,7280.00
11355,0.07,2.00,1.50,0.06,0.00,1.50,0.00,5.00,6.00,0.00,1907.00,98117.00,47.68,-122.40,0.20,5000.00
11356,0.03,4.00,2.50,0.15,0.00,2.00,0.00,3.00,8.00,0.00,1992.00,98003.00,47.26,-122.31,0.34,7914.00
11357,0.09,3.00,2.50,0.12,0.00,2.00,0.00,4.00,9.00,0.00,1989.00,98033.00,47.69,-122.20,0.20,7579.00
11358,0.07,4.00,2.50,0.15,0.01,1.00,0.00,4.00,8.00,770.00,1967.00,98006.00,47.56,-122.18,0.28,9468.00
11359,0.06,3.00,1.75,0.10,0.00,1.50,0.00,3.00,7.00,450.00,1931.00,98103.00,47.65,-122.34,0.13,1600.00
11360,0.03,2.00,1.00,0.03,0.00,1.00,0.00,4.00,6.00,0.00,1942.00,98126.00,47.54,-122.37,0.15,5040.00
11361,0.10,3.00,2.25,0.16,0.01,1.00,0.00,3.00,8.00,700.00,1968.00,98115.00,47.70,-122.29,0.36,9435.00
11362,0.05,3.00,2.50,0.17,0.09,2.00,0.00,3.00,8.00,0.00,2000.00,98092.00,47.29,-122.11,0.29,156816.00
11363,0.06,3.00,1.50,0.09,0.00,2.00,0.00,3.00,8.00,0.00,1941.00,98126.00,47.57,-122.38,0.20,5750.00
11364,0.05,1.00,1.00,0.03,0.00,1.00,0.00,3.00,7.00,0.00,1910.00,98103.00,47.66,-122.35,0.19,3750.00
11365,0.06,3.00,2.25,0.11,0.00,1.00,0.00,3.00,8.00,360.00,1984.00,98074.00,47.63,-122.04,0.23,9532.00
11366,0.03,3.00,1.75,0.08,0.00,1.00,0.00,3.00,7.00,0.00,1967.00,98003.00,47.31,-122.32,0.20,8400.00
11367,0.14,4.00,2.50,0.17,0.00,2.00,0.00,3.00,9.00,0.00,2000.00,98004.00,47.59,-122.20,0.37,9588.00
11368,0.03,4.00,1.75,0.10,0.00,1.00,0.00,3.00,7.00,0.00,1957.00,98178.00,47.50,-122.23,0.16,6000.00
11369,0.04,3.00,0.75,0.08,0.00,1.00,0.00,4.00,7.00,560.00,1923.00,98103.00,47.69,-122.35,0.16,4000.00
11370,0.02,4.00,2.00,0.13,0.01,1.00,0.00,4.00,7.00,880.00,1968.00,98001.00,47.31,-122.27,0.20,9800.00
11371,0.08,3.00,2.50,0.20,0.00,1.50,0.00,4.00,7.00,0.00,1918.00,98144.00,47.58,-122.29,0.27,5000.00
11372,0.03,4.00,2.50,0.14,0.01,1.00,0.00,4.00,7.00,790.00,1979.00,98059.00,47.48,-122.16,0.21,8400.00
11373,0.04,4.00,2.00,0.15,0.01,1.00,3.00,4.00,8.00,1010.00,1989.00,98198.00,47.36,-122.32,0.32,9767.00
11374,0.03,4.00,2.00,0.09,0.01,2.00,0.00,5.00,6.00,0.00,1942.00,98168.00,47.49,-122.31,0.19,10000.00
11375,0.03,3.00,2.00,0.11,0.01,1.00,0.00,5.00,6.00,940.00,1952.00,98059.00,47.51,-122.14,0.29,21000.00
11376,0.08,3.00,2.50,0.15,0.00,2.00,0.00,3.00,8.00,0.00,2004.00,98075.00,47.59,-122.02,0.33,4383.00
11377,0.03,3.00,1.75,0.05,0.00,1.00,0.00,4.00,7.00,0.00,1967.00,98034.00,47.73,-122.23,0.15,7560.00
11378,0.01,3.00,1.00,0.06,0.00,1.00,0.00,3.00,6.00,0.00,1917.00,98146.00,47.51,-122.36,0.11,5000.00
11379,0.06,3.00,1.75,0.09,0.01,1.00,0.00,3.00,8.00,0.00,1961.00,98005.00,47.60,-122.18,0.35,16193.00
11380,0.05,4.00,1.50,0.11,0.01,1.00,0.00,3.00,7.00,0.00,1964.00,98034.00,47.73,-122.24,0.19,11761.00
11381,0.02,3.00,1.50,0.06,0.00,1.00,0.00,4.00,7.00,0.00,1963.00,98055.00,47.44,-122.19,0.23,8798.00
11382,0.05,4.00,1.75,0.12,0.01,1.00,0.00,3.00,7.00,0.00,1964.00,98008.00,47.63,-122.12,0.20,8580.00
11383,0.03,4.00,2.25,0.16,0.00,1.00,0.00,3.00,8.00,1030.00,1978.00,98023.00,47.31,-122.40,0.28,8000.00
11384,0.03,3.00,2.50,0.08,0.00,2.00,0.00,3.00,7.00,0.00,2000.00,98108.00,47.54,-122.30,0.19,3044.00
11385,0.06,3.00,3.50,0.11,0.00,2.00,0.00,3.00,8.00,390.00,2014.00,98144.00,47.60,-122.30,0.20,1501.00
11386,0.21,5.00,3.00,0.30,0.01,1.00,3.00,3.00,9.00,1810.00,1972.00,98040.00,47.55,-122.21,0.54,16988.00
11387,0.06,4.00,2.75,0.14,0.01,1.00,0.00,5.00,7.00,750.00,1960.00,98027.00,47.52,-122.04,0.23,10878.00
11388,0.03,4.00,2.50,0.13,0.00,2.00,0.00,3.00,8.00,0.00,2003.00,98092.00,47.34,-122.19,0.35,5500.00
11389,0.11,3.00,1.75,0.16,0.00,1.00,0.00,3.00,8.00,1240.00,1948.00,98122.00,47.62,-122.29,0.35,4000.00
11390,0.29,4.00,3.25,0.28,0.01,2.00,4.00,3.00,12.00,1390.00,2001.00,98115.00,47.69,-122.27,0.39,15929.00
11391,0.07,4.00,2.75,0.15,0.00,1.50,0.00,5.00,7.00,740.00,1928.00,98115.00,47.68,-122.32,0.18,3060.00
11392,0.02,3.00,1.00,0.06,0.01,1.00,0.00,5.00,6.00,0.00,1959.00,98022.00,47.21,-122.02,0.21,53578.00
11393,0.12,4.00,2.75,0.17,0.01,1.50,2.00,4.00,9.00,900.00,1926.00,98144.00,47.58,-122.29,0.54,9287.00
11394,0.04,4.00,2.50,0.21,0.01,2.00,0.00,3.00,8.00,0.00,1979.00,98058.00,47.44,-122.13,0.32,7996.00
11395,0.03,3.00,1.00,0.04,0.00,1.00,0.00,3.00,6.00,0.00,1948.00,98155.00,47.74,-122.31,0.13,6907.00
11396,0.06,3.00,2.50,0.10,0.00,3.00,0.00,3.00,8.00,0.00,2008.00,98116.00,47.59,-122.39,0.23,1280.00
11397,0.06,4.00,2.50,0.13,0.00,2.00,0.00,3.00,8.00,0.00,1996.00,98133.00,47.72,-122.34,0.22,7775.00
11398,0.06,3.00,2.50,0.13,0.01,2.00,0.00,3.00,8.00,0.00,1996.00,98056.00,47.53,-122.18,0.38,9617.00
11399,0.04,3.00,2.50,0.10,0.00,2.00,0.00,3.00,7.00,0.00,2008.00,98053.00,47.70,-122.02,0.23,4075.00
11400,0.05,2.00,1.00,0.05,0.00,1.00,2.00,4.00,7.00,0.00,1916.00,98107.00,47.68,-122.36,0.25,4959.00
11401,0.16,3.00,2.75,0.23,0.01,1.00,0.00,3.00,10.00,790.00,1956.00,98105.00,47.67,-122.27,0.51,9480.00
11402,0.03,3.00,2.50,0.07,0.00,2.00,0.00,3.00,8.00,0.00,1999.00,98059.00,47.49,-122.16,0.16,2767.00
11403,0.07,4.00,2.25,0.16,0.02,1.00,0.00,3.00,9.00,0.00,1993.00,98077.00,47.76,-122.05,0.40,35506.00
11404,0.00,1.00,1.00,0.01,0.00,1.00,0.00,3.00,5.00,0.00,1947.00,98146.00,47.51,-122.36,0.12,5000.00
11405,0.09,3.00,2.50,0.23,0.01,2.00,0.00,3.00,10.00,0.00,1994.00,98059.00,47.53,-122.15,0.56,14089.00
11406,0.05,2.00,1.00,0.06,0.00,1.00,0.00,5.00,7.00,0.00,1908.00,98115.00,47.67,-122.32,0.28,4000.00
11407,0.01,2.00,2.00,0.10,0.00,1.00,0.00,5.00,5.00,850.00,1927.00,98002.00,47.30,-122.22,0.17,5906.00
11408,0.05,3.00,2.50,0.09,0.00,2.00,0.00,3.00,7.00,0.00,2002.00,98053.00,47.69,-122.04,0.22,3698.00
11409,0.12,3.00,2.50,0.17,0.00,2.00,2.00,4.00,9.00,515.00,1979.00,98033.00,47.65,-122.20,0.38,1979.00
11410,0.07,2.00,2.00,0.11,0.00,1.00,0.00,3.00,8.00,0.00,2010.00,98053.00,47.71,-122.01,0.25,6008.00
11411,0.03,3.00,2.25,0.11,0.00,2.00,0.00,3.00,8.00,0.00,1986.00,98092.00,47.26,-122.22,0.30,8442.00
11412,0.11,3.00,3.25,0.20,0.01,1.00,4.00,4.00,8.00,1400.00,1962.00,98198.00,47.39,-122.33,0.13,70973.00
11413,0.03,2.00,1.50,0.07,0.00,2.00,0.00,3.00,8.00,40.00,1967.00,98008.00,47.61,-122.11,0.17,1340.00
11414,0.03,3.00,2.25,0.13,0.00,2.00,0.00,3.00,7.00,0.00,1984.00,98001.00,47.33,-122.27,0.17,7515.00
11415,0.02,3.00,1.00,0.07,0.01,1.00,0.00,4.00,7.00,0.00,1959.00,98056.00,47.51,-122.17,0.23,10220.00
11416,0.05,2.00,2.00,0.07,0.00,2.00,0.00,3.00,7.00,0.00,1952.00,98133.00,47.71,-122.35,0.20,7200.00
11417,0.03,3.00,1.75,0.10,0.01,1.00,0.00,4.00,7.00,0.00,1988.00,98023.00,47.31,-122.37,0.27,9826.00
11418,0.03,3.00,1.00,0.09,0.01,1.50,0.00,4.00,7.00,0.00,1951.00,98155.00,47.76,-122.32,0.19,7800.00
11419,0.03,4.00,2.00,0.12,0.00,2.00,0.00,3.00,7.00,0.00,1997.00,98030.00,47.38,-122.21,0.22,5369.00
11420,0.09,4.00,1.75,0.12,0.01,1.00,0.00,4.00,8.00,0.00,1972.00,98006.00,47.56,-122.15,0.38,8925.00
11421,0.02,3.00,1.75,0.08,0.00,1.00,0.00,4.00,7.00,0.00,1980.00,98023.00,47.30,-122.37,0.25,6956.00
11422,0.02,3.00,1.75,0.08,0.00,1.00,0.00,4.00,7.00,0.00,1980.00,98023.00,47.30,-122.37,0.25,6956.00
11423,0.05,3.00,2.50,0.13,0.00,2.00,0.00,3.00,8.00,350.00,2005.00,98052.00,47.67,-122.14,0.36,3043.00
11424,0.02,3.00,3.50,0.08,0.00,2.00,0.00,3.00,7.00,180.00,2007.00,98109.00,47.54,-122.32,0.13,2003.00
11425,0.05,3.00,1.00,0.07,0.00,1.00,0.00,4.00,7.00,0.00,1975.00,98052.00,47.70,-122.13,0.25,8976.00
11426,0.07,4.00,2.50,0.12,0.00,2.00,0.00,4.00,8.00,0.00,1989.00,98029.00,47.58,-122.02,0.29,8511.00
11427,0.11,5.00,2.50,0.21,0.02,1.00,0.00,3.00,10.00,1350.00,1975.00,98005.00,47.64,-122.16,0.50,35283.00
11428,0.10,3.00,3.50,0.20,0.00,2.00,0.00,3.00,10.00,0.00,2000.00,98007.00,47.59,-122.15,0.41,5138.00
11429,0.10,5.00,4.25,0.27,0.00,2.00,0.00,3.00,9.00,920.00,2000.00,98029.00,47.55,-122.01,0.45,5297.00
11430,0.14,6.00,3.00,0.19,0.00,2.00,0.00,4.00,8.00,700.00,1919.00,98103.00,47.65,-122.33,0.25,4533.00
11431,0.07,2.00,2.25,0.17,0.00,1.00,0.00,3.00,10.00,830.00,2011.00,98056.00,47.53,-122.20,0.37,3828.00
11432,0.03,5.00,1.00,0.06,0.01,1.50,0.00,4.00,7.00,0.00,1962.00,98034.00,47.73,-122.24,0.16,7500.00
